image_path,image_name,sensor,timestamp,state,district,latitude,longitude,pixel_value,rainfall_mm,rainfall_category
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Chhota Udepur,22.3108,74.0125,145.78,13.65,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Dahod,22.8347,74.2552,174.44,19.4,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Dang,20.7554,73.6873,86.67,5.9,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,57.22,1.11,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Gandhinagar,23.2156,72.6369,79.78,6.56,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Gir Somnath,20.9042,70.3644,102.44,8.99,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Jamnagar,22.4707,70.0577,55.33,2.23,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Junagadh,21.5222,70.4579,93.56,9.58,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Kheda,22.6916,72.8634,76.89,7.24,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Kutch (Bhuj),23.242,69.6669,67.78,3.45,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Mahisagar,23.1311,73.6009,85.89,6.28,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Mehsana,23.588,72.3693,90.44,5.05,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Morbi,22.8173,70.8368,65.22,4.41,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Narmada,21.8719,73.5028,74.56,4.82,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Navsari,20.9467,72.952,215.78,22.38,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Panchmahal,22.778,73.6143,148.56,14.03,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Patan,23.8493,72.1266,63.0,2.84,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Porbandar,21.6417,69.6293,114.56,10.32,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Rajkot,22.3039,70.8022,91.56,5.53,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Sabarkantha,23.5977,72.9688,121.11,10.85,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Surat,21.1702,72.8311,150.22,14.6,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Surendranagar,22.7274,71.637,63.0,5.78,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Tapi,21.1147,73.3986,153.11,12.63,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Vadodara,22.3072,73.1812,83.22,5.29,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,3DIMG_07NOV2019_0929_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:29:00,Gujarat,Valsad,20.5992,72.9342,194.67,21.68,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Ahmedabad,23.0225,72.5714,90.67,8.37,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Amreli,21.6032,71.2221,182.11,18.84,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Anand,22.5645,72.9289,69.33,5.57,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Aravalli,23.4619,73.3039,151.22,12.89,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Banaskantha,24.1724,72.4346,114.0,10.52,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Bharuch,21.7051,72.9959,134.89,14.79,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Bhavnagar,21.7645,72.1519,209.67,21.61,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Botad,22.1704,71.6662,120.22,11.07,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Chhota Udepur,22.3108,74.0125,145.78,13.65,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Dahod,22.8347,74.2552,175.67,19.55,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Dang,20.7554,73.6873,86.67,5.9,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,57.22,1.11,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Gandhinagar,23.2156,72.6369,79.78,6.56,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Gir Somnath,20.9042,70.3644,102.44,8.99,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Jamnagar,22.4707,70.0577,55.0,2.19,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Junagadh,21.5222,70.4579,93.44,9.56,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Kheda,22.6916,72.8634,76.89,7.24,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Kutch (Bhuj),23.242,69.6669,67.78,3.45,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Mahisagar,23.1311,73.6009,85.89,6.28,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Mehsana,23.588,72.3693,93.22,5.38,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Morbi,22.8173,70.8368,65.44,4.43,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Narmada,21.8719,73.5028,73.33,4.68,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Navsari,20.9467,72.952,220.33,22.93,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Panchmahal,22.778,73.6143,149.44,14.14,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Patan,23.8493,72.1266,63.22,2.87,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Porbandar,21.6417,69.6293,114.56,10.32,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Rajkot,22.3039,70.8022,91.22,5.49,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Sabarkantha,23.5977,72.9688,117.33,10.4,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Surat,21.1702,72.8311,133.33,12.57,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Surendranagar,22.7274,71.637,61.33,5.58,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Tapi,21.1147,73.3986,159.56,13.4,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Vadodara,22.3072,73.1812,82.89,5.25,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,3DIMG_07NOV2019_0930_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:30:00,Gujarat,Valsad,20.5992,72.9342,194.67,21.68,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Ahmedabad,23.0225,72.5714,76.78,6.7,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Amreli,21.6032,71.2221,102.89,9.33,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Anand,22.5645,72.9289,114.44,10.98,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Aravalli,23.4619,73.3039,104.22,7.25,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Banaskantha,24.1724,72.4346,63.0,4.4,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Bharuch,21.7051,72.9959,156.33,17.37,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Bhavnagar,21.7645,72.1519,131.89,12.27,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Botad,22.1704,71.6662,114.56,10.39,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Chhota Udepur,22.3108,74.0125,70.78,4.65,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Dahod,22.8347,74.2552,146.78,16.08,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Dang,20.7554,73.6873,64.11,3.19,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Devbhumi Dwarka,22.2078,69.6582,51.11,0.38,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Gandhinagar,23.2156,72.6369,62.0,4.42,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Gir Somnath,20.9042,70.3644,99.33,8.62,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Jamnagar,22.4707,70.0577,50.89,1.7,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Junagadh,21.5222,70.4579,104.78,10.92,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Kheda,22.6916,72.8634,140.44,14.87,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Kutch (Bhuj),23.242,69.6669,63.44,2.93,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Mahisagar,23.1311,73.6009,90.56,6.84,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Mehsana,23.588,72.3693,75.89,3.3,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Morbi,22.8173,70.8368,63.89,4.25,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Narmada,21.8719,73.5028,116.33,9.84,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Navsari,20.9467,72.952,171.22,17.03,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Panchmahal,22.778,73.6143,139.89,12.99,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Patan,23.8493,72.1266,65.11,3.1,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Porbandar,21.6417,69.6293,112.56,10.08,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Rajkot,22.3039,70.8022,103.11,6.91,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Sabarkantha,23.5977,72.9688,123.33,11.12,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Surat,21.1702,72.8311,220.89,23.08,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Surendranagar,22.7274,71.637,64.33,5.94,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Tapi,21.1147,73.3986,146.0,11.78,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Vadodara,22.3072,73.1812,68.89,3.57,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,3DIMG_07NOV2019_0959_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 09:59:00,Gujarat,Valsad,20.5992,72.9342,129.56,13.86,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Ahmedabad,23.0225,72.5714,76.78,6.7,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Amreli,21.6032,71.2221,102.78,9.32,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Anand,22.5645,72.9289,114.44,10.98,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Aravalli,23.4619,73.3039,104.22,7.25,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Banaskantha,24.1724,72.4346,63.0,4.4,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Bharuch,21.7051,72.9959,156.33,17.37,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Bhavnagar,21.7645,72.1519,131.89,12.27,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Botad,22.1704,71.6662,114.56,10.39,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Chhota Udepur,22.3108,74.0125,70.78,4.65,Light Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Dahod,22.8347,74.2552,146.78,16.08,Moderate Rain
INSAT3D_VIS_India/3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,3DIMG_07NOV2019_1000_L1C_SGP_vis.tif,INSAT3D_VIS_India,2019-11-07 10:00:00,Gujarat,Dang,20.7554,73.6873,64.11,3.19,Light Rain
